Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Order Time
182492,USB-C Charging Cable,1,11.95,2019-04-11,"254 Spruce St, New York City, NY 10001",11:22:00 AM
182493,USB-C Charging Cable,1,11.95,2019-04-06,"962 Meadow St, Los Angeles, CA 90001",10:12:00 AM
182494,USB-C Charging Cable,1,11.95,2019-04-20,"396 Lakeview St, Dallas, TX 75001",09:34:00 PM
182495,Macbook Pro Laptop,1,1700,2019-04-18,"981 Spruce St, San Francisco, CA 94016",06:40:00 PM
182496,AAA Batteries (4-pack),2,2.99,2019-04-19,"478 Elm St, Atlanta, GA 30301",11:08:00 AM
182497,Bose SoundSport Headphones,1,99.99,2019-04-07,"197 5th St, Boston, MA 02215",10:35:00 AM
182498,USB-C Charging Cable,1,11.95,2019-04-28,"680 Main St, Boston, MA 02215",07:13:00 PM
182499,Flatscreen TV,1,300,2019-04-14,"470 7th St, New York City, NY 10001",08:50:00 PM
182500,AA Batteries (4-pack),3,3.84,2019-04-02,"103 North St, Dallas, TX 75001",05:33:00 PM
182501,Google Phone,1,600,2019-04-18,"953 5th St, Portland, OR 97035",02:43:00 PM
182501,USB-C Charging Cable,1,11.95,2019-04-18,"953 5th St, Portland, OR 97035",02:43:00 PM
182502,AAA Batteries (4-pack),1,2.99,2019-04-25,"105 5th St, Los Angeles, CA 90001",04:28:00 PM
182503,34in Ultrawide Monitor,1,379.99,2019-04-22,"643 Lincoln St, Los Angeles, CA 90001",01:31:00 PM
182504,Bose SoundSport Headphones,1,99.99,2019-04-02,"900 River St, Los Angeles, CA 90001",06:01:00 PM
182505,AA Batteries (4-pack),3,3.84,2019-04-01,"596 Lake St, San Francisco, CA 94016",07:43:00 PM
182506,AAA Batteries (4-pack),2,2.99,2019-04-04,"504 Sunset St, Los Angeles, CA 90001",06:53:00 PM
182507,Wired Headphones,1,11.99,2019-04-27,"298 Walnut St, San Francisco, CA 94016",09:46:00 PM
182508,AA Batteries (4-pack),3,3.84,2019-04-20,"857 Hickory St, Portland, OR 97035",06:50:00 PM
182509,Apple Airpods Headphones,1,150,2019-04-02,"512 Wilson St, San Francisco, CA 94016",06:30:00 PM
182510,Apple Airpods Headphones,1,150,2019-04-26,"920 Lakeview St, Los Angeles, CA 90001",05:19:00 AM
182511,AA Batteries (4-pack),1,3.84,2019-04-08,"846 6th St, Los Angeles, CA 90001",06:00:00 PM
182512,Apple Airpods Headphones,1,150,2019-04-29,"236 Cherry St, Los Angeles, CA 90001",05:26:00 PM
182513,AA Batteries (4-pack),1,3.84,2019-04-07,"34 Church St, Los Angeles, CA 90001",02:01:00 PM
182514,Flatscreen TV,1,300,2019-04-08,"536 Jefferson St, Atlanta, GA 30301",07:28:00 PM
182515,AA Batteries (4-pack),1,3.84,2019-04-09,"763 Wilson St, Atlanta, GA 30301",01:14:00 AM
182516,Wired Headphones,1,11.99,2019-04-13,"333 7th St, San Francisco, CA 94016",09:18:00 AM
182517,Apple Airpods Headphones,1,150,2019-04-23,"694 5th St, San Francisco, CA 94016",12:30:00 PM
182518,USB-C Charging Cable,1,11.95,2019-04-30,"757 Sunset St, Los Angeles, CA 90001",03:13:00 PM
182519,ThinkPad Laptop,1,999.99,2019-04-29,"290 Ridge St, San Francisco, CA 94016",11:44:00 AM
182520,Wired Headphones,2,11.99,2019-04-01,"649 Elm St, San Francisco, CA 94016",11:24:00 AM
182521,Wired Headphones,1,11.99,2019-04-23,"38 Main St, Dallas, TX 75001",09:27:00 AM
182522,Apple Airpods Headphones,1,150,2019-04-11,"251 Maple St, Seattle, WA 98101",11:54:00 AM
182523,iPhone,1,700,2019-04-24,"990 River St, Boston, MA 02215",09:16:00 PM
182523,Lightning Charging Cable,1,14.95,2019-04-24,"990 River St, Boston, MA 02215",09:16:00 PM
182524,Bose SoundSport Headphones,1,99.99,2019-04-26,"933 10th St, Atlanta, GA 30301",06:02:00 PM
182525,ThinkPad Laptop,1,999.99,2019-04-10,"972 Forest St, San Francisco, CA 94016",10:36:00 AM
182526,34in Ultrawide Monitor,1,379.99,2019-04-26,"567 Main St, Austin, TX 73301",10:29:00 AM
182527,Google Phone,1,600,2019-04-19,"276 Main St, Portland, OR 97035",10:42:00 PM
182528,AA Batteries (4-pack),1,3.84,2019-04-08,"343 River St, San Francisco, CA 94016",04:49:00 PM
182529,AAA Batteries (4-pack),1,2.99,2019-04-13,"46 Jackson St, San Francisco, CA 94016",08:10:00 PM
182530,iPhone,1,700,2019-04-04,"485 North St, Los Angeles, CA 90001",09:11:00 AM
182530,Lightning Charging Cable,1,14.95,2019-04-04,"485 North St, Los Angeles, CA 90001",09:11:00 AM
182531,USB-C Charging Cable,1,11.95,2019-04-13,"254 Cedar St, Austin, TX 73301",10:05:00 PM
182532,AA Batteries (4-pack),1,3.84,2019-04-19,"123 Lincoln St, New York City, NY 10001",11:50:00 PM
182533,Macbook Pro Laptop,1,1700,2019-04-09,"265 Lincoln St, Los Angeles, CA 90001",02:26:00 AM
182534,AA Batteries (4-pack),1,3.84,2019-04-18,"138 Hickory St, Austin, TX 73301",04:11:00 PM
182535,Lightning Charging Cable,2,14.95,2019-04-12,"672 Forest St, San Francisco, CA 94016",08:48:00 PM
182536,27in 4K Gaming Monitor,1,389.99,2019-04-15,"213 Highland St, San Francisco, CA 94016",12:03:00 AM
182537,iPhone,1,700,2019-04-18,"525 7th St, Dallas, TX 75001",04:31:00 PM
182538,AAA Batteries (4-pack),4,2.99,2019-04-23,"516 6th St, Atlanta, GA 30301",10:06:00 PM
182539,AA Batteries (4-pack),2,3.84,2019-04-15,"621 Willow St, Portland, OR 97035",01:40:00 PM
182540,Bose SoundSport Headphones,1,99.99,2019-04-26,"869 Highland St, New York City, NY 10001",12:20:00 PM
182541,AAA Batteries (4-pack),1,2.99,2019-04-18,"918 Ridge St, Boston, MA 02215",05:54:00 PM
182542,Lightning Charging Cable,1,14.95,2019-04-30,"79 Willow St, New York City, NY 10001",11:49:00 PM
182543,20in Monitor,1,109.99,2019-04-12,"886 12th St, New York City, NY 10001",12:31:00 PM
182544,27in FHD Monitor,1,149.99,2019-04-29,"334 Wilson St, San Francisco, CA 94016",11:43:00 AM
182545,Lightning Charging Cable,1,14.95,2019-04-28,"818 6th St, Boston, MA 02215",12:30:00 PM
182546,Lightning Charging Cable,1,14.95,2019-04-11,"631 Hickory St, New York City, NY 10001",11:27:00 PM
182547,ThinkPad Laptop,1,999.99,2019-04-03,"522 Hill St, San Francisco, CA 94016",02:48:00 PM
182548,Apple Airpods Headphones,1,150,2019-04-15,"111 Madison St, Los Angeles, CA 90001",01:49:00 PM
182549,Wired Headphones,1,11.99,2019-04-21,"367 Church St, New York City, NY 10001",06:57:00 PM
182550,ThinkPad Laptop,1,999.99,2019-04-02,"111 Washington St, Los Angeles, CA 90001",02:42:00 PM
182551,Lightning Charging Cable,1,14.95,2019-04-10,"876 Meadow St, San Francisco, CA 94016",12:12:00 PM
182552,iPhone,1,700,2019-04-27,"500 9th St, Boston, MA 02215",11:42:00 AM
182553,AA Batteries (4-pack),1,3.84,2019-04-12,"218 10th St, Boston, MA 02215",03:49:00 PM
182554,27in FHD Monitor,1,149.99,2019-04-15,"481 Wilson St, Seattle, WA 98101",05:16:00 PM
182555,AAA Batteries (4-pack),1,2.99,2019-04-30,"895 River St, San Francisco, CA 94016",04:16:00 AM
182556,AAA Batteries (4-pack),3,2.99,2019-04-27,"671 Church St, Austin, TX 73301",10:55:00 AM
182557,USB-C Charging Cable,1,11.95,2019-04-06,"498 4th St, Los Angeles, CA 90001",01:23:00 PM
182558,27in 4K Gaming Monitor,1,389.99,2019-04-28,"822 Johnson St, Atlanta, GA 30301",12:49:00 PM
182559,Wired Headphones,1,11.99,2019-04-28,"639 Lake St, Los Angeles, CA 90001",11:58:00 AM
182560,USB-C Charging Cable,1,11.95,2019-04-11,"636 Jackson St, Dallas, TX 75001",05:06:00 PM
182561,ThinkPad Laptop,1,999.99,2019-04-11,"634 8th St, Boston, MA 02215",09:00:00 AM
182562,Lightning Charging Cable,1,14.95,2019-04-17,"6 West St, New York City, NY 10001",04:12:00 PM
182563,27in 4K Gaming Monitor,1,389.99,2019-04-20,"687 Dogwood St, San Francisco, CA 94016",05:41:00 PM
182564,AAA Batteries (4-pack),1,2.99,2019-04-30,"776 Walnut St, New York City, NY 10001",11:38:00 AM
182565,Bose SoundSport Headphones,1,99.99,2019-04-18,"494 8th St, San Francisco, CA 94016",03:54:00 PM
182566,Bose SoundSport Headphones,1,99.99,2019-04-16,"560 Maple St, New York City, NY 10001",03:06:00 PM
182567,Vareebadd Phone,1,400,2019-04-10,"629 Park St, Seattle, WA 98101",09:54:00 AM
182568,iPhone,1,700,2019-04-26,"641 River St, New York City, NY 10001",08:34:00 PM
182568,Apple Airpods Headphones,1,150,2019-04-26,"641 River St, New York City, NY 10001",08:34:00 PM
182569,Vareebadd Phone,1,400,2019-04-21,"128 Forest St, Los Angeles, CA 90001",12:44:00 PM
182570,AAA Batteries (4-pack),1,2.99,2019-04-09,"142 Lake St, San Francisco, CA 94016",08:42:00 AM
182571,Wired Headphones,1,11.99,2019-04-02,"371 Cherry St, Boston, MA 02215",03:23:00 PM
182572,Flatscreen TV,1,300,2019-04-06,"547 Willow St, San Francisco, CA 94016",07:39:00 PM
182573,Lightning Charging Cable,1,14.95,2019-04-25,"643 Johnson St, San Francisco, CA 94016",11:32:00 AM
182574,USB-C Charging Cable,1,11.95,2019-04-19,"679 Main St, Dallas, TX 75001",02:04:00 PM
182575,Lightning Charging Cable,1,14.95,2019-04-12,"544 South St, Los Angeles, CA 90001",07:43:00 PM
182576,27in FHD Monitor,1,149.99,2019-04-07,"918 1st St, Los Angeles, CA 90001",09:04:00 AM
182577,AAA Batteries (4-pack),1,2.99,2019-04-25,"999 5th St, Portland, OR 97035",04:50:00 PM
182578,Wired Headphones,1,11.99,2019-04-30,"291 7th St, San Francisco, CA 94016",09:23:00 AM
182579,AA Batteries (4-pack),2,3.84,2019-04-21,"929 Jefferson St, Portland, ME 04101",10:58:00 PM
182580,Lightning Charging Cable,2,14.95,2019-04-04,"918 Wilson St, San Francisco, CA 94016",12:20:00 PM
182581,Google Phone,1,600,2019-04-10,"778 River St, Boston, MA 02215",03:24:00 PM
182582,Apple Airpods Headphones,1,150,2019-04-03,"976 Walnut St, Los Angeles, CA 90001",09:46:00 AM
182583,Flatscreen TV,1,300,2019-04-19,"495 Johnson St, Portland, OR 97035",12:41:00 PM
182584,20in Monitor,1,109.99,2019-04-08,"372 Jackson St, Portland, OR 97035",03:53:00 PM
182585,AA Batteries (4-pack),1,3.84,2019-04-03,"937 Forest St, Los Angeles, CA 90001",06:01:00 AM
182586,Lightning Charging Cable,1,14.95,2019-04-04,"947 Jefferson St, San Francisco, CA 94016",10:54:00 PM
182587,Macbook Pro Laptop,1,1700,2019-04-02,"247 Hickory St, Portland, OR 97035",04:18:00 PM
182588,27in FHD Monitor,1,149.99,2019-04-14,"121 Jefferson St, Portland, OR 97035",03:07:00 PM
182589,Lightning Charging Cable,2,14.95,2019-04-03,"637 Hickory St, San Francisco, CA 94016",04:02:00 PM
182590,Wired Headphones,1,11.99,2019-04-17,"623 Ridge St, New York City, NY 10001",11:18:00 AM
182591,Bose SoundSport Headphones,1,99.99,2019-04-13,"595 12th St, Seattle, WA 98101",12:55:00 PM
182592,AAA Batteries (4-pack),1,2.99,2019-04-19,"185 Maple St, San Francisco, CA 94016",01:13:00 PM
182593,Lightning Charging Cable,1,14.95,2019-04-05,"693 8th St, New York City, NY 10001",04:51:00 PM
182594,Wired Headphones,2,11.99,2019-04-10,"27 Lincoln St, San Francisco, CA 94016",02:55:00 PM
182595,Apple Airpods Headphones,1,150,2019-04-16,"518 Chestnut St, San Francisco, CA 94016",07:53:00 PM
182596,Bose SoundSport Headphones,1,99.99,2019-04-27,"247 Jefferson St, San Francisco, CA 94016",10:03:00 PM
182597,Wired Headphones,1,11.99,2019-04-14,"405 River St, Boston, MA 02215",02:52:00 PM
182598,Lightning Charging Cable,1,14.95,2019-04-14,"636 West St, San Francisco, CA 94016",11:31:00 AM
182599,AA Batteries (4-pack),1,3.84,2019-04-29,"78 Chestnut St, San Francisco, CA 94016",01:21:00 PM
182600,USB-C Charging Cable,1,11.95,2019-04-16,"851 Willow St, San Francisco, CA 94016",01:08:00 PM
182601,Bose SoundSport Headphones,1,99.99,2019-04-25,"412 2nd St, New York City, NY 10001",03:43:00 AM
182602,34in Ultrawide Monitor,1,379.99,2019-04-13,"629 7th St, Los Angeles, CA 90001",11:46:00 AM
182603,Apple Airpods Headphones,1,150,2019-04-15,"68 Lincoln St, San Francisco, CA 94016",06:57:00 PM
182604,Flatscreen TV,1,300,2019-04-30,"420 River St, New York City, NY 10001",10:39:00 AM
182605,AA Batteries (4-pack),1,3.84,2019-04-12,"674 Church St, Atlanta, GA 30301",12:17:00 AM
182606,Wired Headphones,1,11.99,2019-04-17,"909 South St, New York City, NY 10001",07:36:00 PM
182607,Wired Headphones,1,11.99,2019-04-02,"422 Lincoln St, San Francisco, CA 94016",01:15:00 PM
182608,iPhone,1,700,2019-04-17,"476 Forest St, Los Angeles, CA 90001",11:59:00 AM
182609,Wired Headphones,1,11.99,2019-04-17,"952 11th St, San Francisco, CA 94016",05:54:00 AM
182610,Bose SoundSport Headphones,1,99.99,2019-04-20,"457 Chestnut St, New York City, NY 10001",11:52:00 AM
182611,USB-C Charging Cable,1,11.95,2019-04-03,"361 14th St, Los Angeles, CA 90001",05:08:00 PM
182612,USB-C Charging Cable,2,11.95,2019-04-27,"265 Maple St, Austin, TX 73301",09:21:00 PM
182613,AA Batteries (4-pack),1,3.84,2019-04-26,"891 Church St, Los Angeles, CA 90001",08:47:00 PM
182614,Wired Headphones,1,11.99,2019-04-09,"489 Hill St, San Francisco, CA 94016",11:09:00 AM
182615,Macbook Pro Laptop,1,1700,2019-04-23,"14 North St, Dallas, TX 75001",05:57:00 PM
182616,Wired Headphones,1,11.99,2019-04-11,"848 Maple St, San Francisco, CA 94016",07:30:00 AM
182617,Bose SoundSport Headphones,1,99.99,2019-04-30,"484 Hickory St, Los Angeles, CA 90001",03:58:00 PM
182618,USB-C Charging Cable,1,11.95,2019-04-14,"386 Cherry St, San Francisco, CA 94016",10:40:00 AM
182619,Apple Airpods Headphones,1,150,2019-04-14,"761 Adams St, Austin, TX 73301",07:50:00 PM
182620,27in FHD Monitor,1,149.99,2019-04-26,"525 4th St, Atlanta, GA 30301",12:24:00 PM
182621,Google Phone,1,600,2019-04-23,"184 Spruce St, Los Angeles, CA 90001",09:14:00 AM
182622,Wired Headphones,1,11.99,2019-04-23,"111 5th St, San Francisco, CA 94016",08:53:00 PM
182623,Wired Headphones,2,11.99,2019-04-23,"864 Highland St, San Francisco, CA 94016",09:35:00 PM
182624,27in FHD Monitor,1,149.99,2019-04-20,"241 Maple St, San Francisco, CA 94016",04:55:00 PM
182625,Lightning Charging Cable,1,14.95,2019-04-26,"190 South St, San Francisco, CA 94016",06:37:00 PM
182626,AAA Batteries (4-pack),2,2.99,2019-04-25,"553 Sunset St, Seattle, WA 98101",12:44:00 PM
182627,Wired Headphones,1,11.99,2019-04-12,"946 Spruce St, New York City, NY 10001",01:13:00 PM
182628,Wired Headphones,1,11.99,2019-04-10,"887 Cedar St, Atlanta, GA 30301",12:29:00 PM
182629,27in FHD Monitor,1,149.99,2019-04-11,"890 Elm St, Seattle, WA 98101",09:27:00 PM
182630,27in 4K Gaming Monitor,1,389.99,2019-04-29,"205 14th St, Los Angeles, CA 90001",05:40:00 PM
182631,AAA Batteries (4-pack),2,2.99,2019-04-17,"79 4th St, Boston, MA 02215",02:28:00 AM
182632,AAA Batteries (4-pack),1,2.99,2019-04-25,"373 4th St, Boston, MA 02215",02:46:00 PM
182633,Macbook Pro Laptop,1,1700,2019-04-23,"985 South St, San Francisco, CA 94016",10:53:00 AM
182634,27in 4K Gaming Monitor,1,389.99,2019-04-04,"808 12th St, Boston, MA 02215",02:53:00 PM
182635,ThinkPad Laptop,1,999.99,2019-04-19,"41 7th St, Dallas, TX 75001",12:47:00 PM
182636,USB-C Charging Cable,1,11.95,2019-04-03,"927 Madison St, Boston, MA 02215",04:06:00 PM
182637,34in Ultrawide Monitor,1,379.99,2019-04-03,"359 Pine St, San Francisco, CA 94016",10:52:00 PM
182638,Bose SoundSport Headphones,1,99.99,2019-04-19,"850 4th St, San Francisco, CA 94016",07:38:00 PM
182639,Bose SoundSport Headphones,1,99.99,2019-04-01,"820 Chestnut St, Atlanta, GA 30301",09:43:00 AM
182640,Apple Airpods Headphones,1,150,2019-04-27,"911 7th St, Los Angeles, CA 90001",09:22:00 AM
182641,Lightning Charging Cable,1,14.95,2019-04-01,"198 10th St, Boston, MA 02215",04:05:00 PM
182642,AA Batteries (4-pack),1,3.84,2019-04-16,"734 Washington St, Seattle, WA 98101",12:11:00 PM
182643,iPhone,1,700,2019-04-15,"132 Jefferson St, San Francisco, CA 94016",02:14:00 PM
182643,Wired Headphones,1,11.99,2019-04-15,"132 Jefferson St, San Francisco, CA 94016",02:14:00 PM
182644,Lightning Charging Cable,1,14.95,2019-04-01,"457 Wilson St, Los Angeles, CA 90001",04:13:00 PM
182645,27in FHD Monitor,1,149.99,2019-04-11,"151 Church St, Boston, MA 02215",07:53:00 PM
182646,USB-C Charging Cable,1,11.95,2019-04-17,"162 7th St, Boston, MA 02215",06:14:00 AM
182647,Lightning Charging Cable,1,14.95,2019-04-07,"957 Forest St, San Francisco, CA 94016",08:27:00 PM
182648,Lightning Charging Cable,1,14.95,2019-04-27,"873 Lake St, Austin, TX 73301",03:23:00 PM
182649,Lightning Charging Cable,1,14.95,2019-04-28,"543 Lincoln St, Los Angeles, CA 90001",11:28:00 AM
182650,USB-C Charging Cable,1,11.95,2019-04-15,"328 Main St, Los Angeles, CA 90001",07:09:00 PM
182651,Bose SoundSport Headphones,1,99.99,2019-04-13,"450 North St, Los Angeles, CA 90001",09:17:00 AM
182652,AA Batteries (4-pack),2,3.84,2019-04-01,"314 Lincoln St, Austin, TX 73301",09:44:00 PM
182653,Flatscreen TV,1,300,2019-04-16,"651 Pine St, Atlanta, GA 30301",12:24:00 AM
182654,Lightning Charging Cable,1,14.95,2019-04-23,"931 Highland St, Los Angeles, CA 90001",01:41:00 PM
182655,Lightning Charging Cable,1,14.95,2019-04-18,"447 Chestnut St, San Francisco, CA 94016",05:39:00 PM
182656,Bose SoundSport Headphones,1,99.99,2019-04-17,"406 Park St, Los Angeles, CA 90001",05:32:00 PM
182657,27in FHD Monitor,1,149.99,2019-04-19,"574 Center St, San Francisco, CA 94016",07:46:00 PM
182658,27in 4K Gaming Monitor,1,389.99,2019-04-14,"205 Maple St, Boston, MA 02215",02:07:00 PM
182659,Bose SoundSport Headphones,1,99.99,2019-04-14,"291 Jackson St, Atlanta, GA 30301",02:21:00 PM
182660,AAA Batteries (4-pack),4,2.99,2019-04-05,"291 Chestnut St, Portland, OR 97035",10:47:00 PM
182661,AA Batteries (4-pack),1,3.84,2019-04-22,"881 Willow St, Los Angeles, CA 90001",10:54:00 PM
182662,USB-C Charging Cable,1,11.95,2019-04-09,"832 Washington St, Los Angeles, CA 90001",09:03:00 PM
182663,AA Batteries (4-pack),1,3.84,2019-04-02,"68 7th St, San Francisco, CA 94016",01:17:00 PM
182664,AA Batteries (4-pack),1,3.84,2019-04-01,"843 Johnson St, New York City, NY 10001",06:05:00 PM
182665,Bose SoundSport Headphones,1,99.99,2019-04-30,"272 11th St, Los Angeles, CA 90001",12:51:00 PM
182666,Wired Headphones,1,11.99,2019-04-01,"317 Maple St, Los Angeles, CA 90001",07:17:00 AM
182667,Lightning Charging Cable,1,14.95,2019-04-10,"171 12th St, San Francisco, CA 94016",02:54:00 PM
182668,Apple Airpods Headphones,1,150,2019-04-30,"814 10th St, Boston, MA 02215",07:58:00 PM
182668,AAA Batteries (4-pack),1,2.99,2019-04-30,"814 10th St, Boston, MA 02215",07:58:00 PM
182669,Apple Airpods Headphones,1,150,2019-04-12,"311 Lake St, Boston, MA 02215",05:40:00 PM
182670,LG Dryer,1,600.0,2019-04-20,"128 Lake St, San Francisco, CA 94016",11:19:00 AM
182671,Wired Headphones,1,11.99,2019-04-23,"459 North St, San Francisco, CA 94016",04:57:00 PM
182672,AA Batteries (4-pack),1,3.84,2019-04-05,"543 12th St, Los Angeles, CA 90001",12:29:00 AM
182673,27in 4K Gaming Monitor,1,389.99,2019-04-10,"715 Hickory St, Los Angeles, CA 90001",03:24:00 PM
182674,AAA Batteries (4-pack),1,2.99,2019-04-27,"607 Johnson St, San Francisco, CA 94016",07:07:00 PM
182675,USB-C Charging Cable,1,11.95,2019-04-23,"598 Johnson St, Austin, TX 73301",07:19:00 AM
182676,Bose SoundSport Headphones,1,99.99,2019-04-24,"975 West St, Dallas, TX 75001",11:51:00 AM
182677,iPhone,1,700,2019-04-03,"55 6th St, Seattle, WA 98101",11:57:00 AM
182678,USB-C Charging Cable,1,11.95,2019-04-22,"499 4th St, Dallas, TX 75001",04:26:00 PM
182679,Apple Airpods Headphones,1,150,2019-04-22,"234 12th St, Los Angeles, CA 90001",10:55:00 AM
182680,Apple Airpods Headphones,1,150,2019-04-07,"560 10th St, Austin, TX 73301",01:35:00 PM
182681,USB-C Charging Cable,1,11.95,2019-04-06,"337 Hill St, Seattle, WA 98101",10:37:00 AM
182682,AA Batteries (4-pack),1,3.84,2019-04-29,"660 South St, Los Angeles, CA 90001",11:21:00 AM
182683,Apple Airpods Headphones,1,150,2019-04-29,"863 Willow St, Los Angeles, CA 90001",06:00:00 PM
182684,AAA Batteries (4-pack),1,2.99,2019-04-12,"995 Walnut St, Atlanta, GA 30301",08:34:00 AM
182685,Lightning Charging Cable,1,14.95,2019-04-20,"13 Lake St, Los Angeles, CA 90001",12:41:00 PM
182686,Apple Airpods Headphones,1,150,2019-04-02,"239 Lakeview St, Atlanta, GA 30301",08:41:00 AM
182687,Lightning Charging Cable,1,14.95,2019-04-15,"475 Hill St, Atlanta, GA 30301",09:12:00 AM
182688,AA Batteries (4-pack),1,3.84,2019-04-16,"980 Center St, Atlanta, GA 30301",11:22:00 PM
182689,iPhone,1,700,2019-04-04,"220 Pine St, Los Angeles, CA 90001",09:43:00 PM
182690,AAA Batteries (4-pack),1,2.99,2019-04-21,"647 6th St, San Francisco, CA 94016",09:51:00 AM
182691,Bose SoundSport Headphones,1,99.99,2019-04-13,"305 Highland St, Boston, MA 02215",09:14:00 AM
182692,AA Batteries (4-pack),2,3.84,2019-04-11,"913 Johnson St, New York City, NY 10001",05:48:00 PM
182692,Lightning Charging Cable,1,14.95,2019-04-11,"913 Johnson St, New York City, NY 10001",05:48:00 PM
182693,AAA Batteries (4-pack),1,2.99,2019-04-19,"947 Ridge St, New York City, NY 10001",02:57:00 PM
182694,34in Ultrawide Monitor,1,379.99,2019-04-24,"264 Lincoln St, Boston, MA 02215",08:23:00 PM
182695,AA Batteries (4-pack),1,3.84,2019-04-25,"550 Cherry St, San Francisco, CA 94016",01:03:00 PM
182696,iPhone,1,700,2019-04-19,"942 Lincoln St, Seattle, WA 98101",07:30:00 AM
182697,USB-C Charging Cable,1,11.95,2019-04-18,"769 South St, Los Angeles, CA 90001",11:23:00 AM
182698,AAA Batteries (4-pack),2,2.99,2019-04-02,"817 1st St, San Francisco, CA 94016",04:33:00 PM
182699,Wired Headphones,1,11.99,2019-04-02,"810 Madison St, San Francisco, CA 94016",09:09:00 PM
182700,Bose SoundSport Headphones,1,99.99,2019-04-21,"939 2nd St, Portland, OR 97035",09:27:00 AM
182701,USB-C Charging Cable,1,11.95,2019-04-08,"343 1st St, Seattle, WA 98101",06:53:00 PM
182702,Bose SoundSport Headphones,1,99.99,2019-04-30,"13 River St, San Francisco, CA 94016",06:09:00 PM
